left_product_id,left_product_name,right_product_id,right_product_name,support,confidence,lift
229,Lot De 100 Connecteurs Réseau RJ45 - Transparent,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
839,Cable HDMI HDTV - Audio/Video - 3metres,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
758,Mini Imprimante Portable Printer User Manuel PT-260,4,GUEETON Souris Sans Fil Rechargeable 2.4G,0.002,0.2,100.0
758,Mini Imprimante Portable Printer User Manuel PT-260,138,Lenovo - V15-G4 - Dualcore - 8 / 256 Go SSD - Windows 11 - Noir - Gara...,0.002,0.2,100.0
758,Mini Imprimante Portable Printer User Manuel PT-260,395,2 Bouteilles D'encre Noir Compatible Canon GI-490 G1400 G1800 G2400 G2...,0.002,0.2,100.0
1019,"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble - Noir",397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
942,SSD M2 SATA 512Go NGFF Haute Vitesse,397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
86,Lenovo V15 G2 IJL Ordinateur portable 4GB / 256 SSD / Celeron,1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
449,Hp Imprimante Multifonction Laser Couleur HP 179fnw (4ZB97A) - 4en 1,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
229,Lot De 100 Connecteurs Réseau RJ45 - Transparent,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,1204,Batterie Ordinateur Portable R470 Compatible Samsung R470 R470H R478 R...,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,383,ANTHO Splitter - duplicateur d'image HDMI 1 entrées vers 2 sorties - H...,0.002,0.2,100.0
1204,Batterie Ordinateur Portable R470 Compatible Samsung R470 R470H R478 R...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
383,ANTHO Splitter - duplicateur d'image HDMI 1 entrées vers 2 sorties - H...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,765,Canon Cartouche D'encre - GI 490 PGBK - Noir/Black - Pour G2411 - G341...,0.002,0.2,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,1222,Batterie Ordinateur Portable DELL E6400 E6410 E6500 E6510 - Argent,0.002,0.2,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,205,Souris Rechargeable LED Colorée 2.4G - Or,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,1168,Adaptateur DisplayPort (DP) Vers HDMI Câble Convertisseur Avec Audio -...,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,383,ANTHO Splitter - duplicateur d'image HDMI 1 entrées vers 2 sorties - H...,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,185,T-Wolf TF800 Combo De Jeu En Quatre Pièces,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,858,Batterie TOSHIBA PA5024 C50 C850 C855D C855 - Noir,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,449,Hp Imprimante Multifonction Laser Couleur HP 179fnw (4ZB97A) - 4en 1,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,229,Lot De 100 Connecteurs Réseau RJ45 - Transparent,0.002,0.2,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,921,"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble De Racc...",0.002,0.2,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,1019,"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble - Noir",0.002,0.2,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,942,SSD M2 SATA 512Go NGFF Haute Vitesse,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,841,Epson Imprimante à Réservoir D'encre L3250 - Multifonctions - 3 En 1 -...,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,456,Canon Imprimante à Réservoir G3430 - Impression - Copie - Scanner - Wi...,0.002,0.2,100.0
636,Mémoire RAM 8Go DDR3 1600 Mhz Pc Portable,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
27,Câble - HDMI - HD - Haute Vitesse / Ethernet - V1.4 4K 3D - 5 M - Noir,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,921,"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble De Racc...",0.002,0.2,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,1019,"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble - Noir",0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,185,T-Wolf TF800 Combo De Jeu En Quatre Pièces,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,215,RichRipple Tablette graphique à écran LCD de 12 pouces - Tampons d'écr...,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,858,Batterie TOSHIBA PA5024 C50 C850 C855D C855 - Noir,0.002,0.2,100.0
185,T-Wolf TF800 Combo De Jeu En Quatre Pièces,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
215,RichRipple Tablette graphique à écran LCD de 12 pouces - Tampons d'écr...,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
858,Batterie TOSHIBA PA5024 C50 C850 C855D C855 - Noir,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
921,"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble De Racc...",397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
1019,"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble - Noir",397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
4,GUEETON Souris Sans Fil Rechargeable 2.4G,1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
377,Petit Ventilateur USB Bleu De 4 Pouces,1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
1168,Adaptateur DisplayPort (DP) Vers HDMI Câble Convertisseur Avec Audio -...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
383,ANTHO Splitter - duplicateur d'image HDMI 1 entrées vers 2 sorties - H...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,636,Mémoire RAM 8Go DDR3 1600 Mhz Pc Portable,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,27,Câble - HDMI - HD - Haute Vitesse / Ethernet - V1.4 4K 3D - 5 M - Noir,0.002,0.2,100.0
921,"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble De Racc...",397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
1019,"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble - Noir",397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
942,SSD M2 SATA 512Go NGFF Haute Vitesse,397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,215,RichRipple Tablette graphique à écran LCD de 12 pouces - Tampons d'écr...,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,858,Batterie TOSHIBA PA5024 C50 C850 C855D C855 - Noir,0.002,0.2,100.0
841,Epson Imprimante à Réservoir D'encre L3250 - Multifonctions - 3 En 1 -...,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
456,Canon Imprimante à Réservoir G3430 - Impression - Copie - Scanner - Wi...,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,4,GUEETON Souris Sans Fil Rechargeable 2.4G,0.002,0.2,100.0
1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,377,Petit Ventilateur USB Bleu De 4 Pouces,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,858,Batterie TOSHIBA PA5024 C50 C850 C855D C855 - Noir,0.002,0.2,100.0
858,Batterie TOSHIBA PA5024 C50 C850 C855D C855 - Noir,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,86,Lenovo V15 G2 IJL Ordinateur portable 4GB / 256 SSD / Celeron,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,1201,Cartouche D'Encre Toner 106A / 1000 Pages - Noir,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,595,Logitech Casque Logitech H340 Réducteur De Bruit Avec Micro USB,0.002,0.2,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,1222,Batterie Ordinateur Portable DELL E6400 E6410 E6500 E6510 - Argent,0.002,0.2,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,205,Souris Rechargeable LED Colorée 2.4G - Or,0.002,0.2,100.0
706,Kaspersky Plus 2023 4 Postes - 4 PC - 1 An - (Anciennement Internet Se...,1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
711,Batterie Ordinateur Portable HS04-HS03 Pour HP 240 245 246 250 255 256...,1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
1201,Cartouche D'Encre Toner 106A / 1000 Pages - Noir,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
595,Logitech Casque Logitech H340 Réducteur De Bruit Avec Micro USB,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
278,Multi HUB Splitter D'extension USB 3.0 à Haute Vitesse 4 Ports USB 3.0...,954,Hp Cartouche D'encre 305 Noir,0.002,1.0,100.0
526,Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour Canon G...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
27,Câble - HDMI - HD - Haute Vitesse / Ethernet - V1.4 4K 3D - 5 M - Noir,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
758,Mini Imprimante Portable Printer User Manuel PT-260,1106,"Clavier AZERTY Pour Ordinateur Portable HP 450 ( G1, G2 )",0.002,0.2,100.0
1106,"Clavier AZERTY Pour Ordinateur Portable HP 450 ( G1, G2 )",758,Mini Imprimante Portable Printer User Manuel PT-260,0.002,1.0,100.0
1027,Disque SSD KingSsd 512GB Haute-Vitesse,1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
660,"Hp 524sf 5 Series - écran LED - 24"" (23.8"" Visualisable) : 1920 X 1080...",1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,1019,"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble - Noir",0.002,0.2,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,942,SSD M2 SATA 512Go NGFF Haute Vitesse,0.002,0.2,100.0
4,GUEETON Souris Sans Fil Rechargeable 2.4G,1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
691,Sony Thrustmaster Y-300P Casque Gamer pour Playstation 4 et PC,1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
765,Canon Cartouche D'encre - GI 490 PGBK - Noir/Black - Pour G2411 - G341...,397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
1222,Batterie Ordinateur Portable DELL E6400 E6410 E6500 E6510 - Argent,397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
205,Souris Rechargeable LED Colorée 2.4G - Or,397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
1222,Batterie Ordinateur Portable DELL E6400 E6410 E6500 E6510 - Argent,397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
205,Souris Rechargeable LED Colorée 2.4G - Or,397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
998,Toner Compatible HP 79A - 1000 Pages,397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
954,Hp Cartouche D'encre 305 Noir,278,Multi HUB Splitter D'extension USB 3.0 à Haute Vitesse 4 Ports USB 3.0...,0.002,0.2,100.0
180,Hifinit Souris Sans Fil Rechargeable 2.4G - Argent,86,Lenovo V15 G2 IJL Ordinateur portable 4GB / 256 SSD / Celeron,0.002,0.2,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,998,Toner Compatible HP 79A - 1000 Pages,0.002,0.2,100.0
133,Présentateur De Page PPT Multifonctionnel Présentateur De Page Laser 2...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,133,Présentateur De Page PPT Multifonctionnel Présentateur De Page Laser 2...,0.002,0.2,100.0
1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,1027,Disque SSD KingSsd 512GB Haute-Vitesse,0.002,0.2,100.0
1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,660,"Hp 524sf 5 Series - écran LED - 24"" (23.8"" Visualisable) : 1920 X 1080...",0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,526,Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour Canon G...,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,27,Câble - HDMI - HD - Haute Vitesse / Ethernet - V1.4 4K 3D - 5 M - Noir,0.002,0.2,100.0
954,Hp Cartouche D'encre 305 Noir,556,Epson Bouteille D'encre Epson 003 Noir,0.002,0.2,100.0
954,Hp Cartouche D'encre 305 Noir,202,Souris Bluetooth Sans Fil Rechargeable - 2.4Ghz - Noir,0.002,0.2,100.0
121,Canon CARTOUCHE D'ENCRE NOIR PG-445,954,Hp Cartouche D'encre 305 Noir,0.002,1.0,100.0
526,Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour Canon G...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
636,Mémoire RAM 8Go DDR3 1600 Mhz Pc Portable,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,628,TOPLINK Câble Réseaux Cat6 20 Mètres RJ45 / RJ-45,0.002,0.2,100.0
1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,432,Lexar Disque dur SSD - M2 - NVME - 500GB - NM610,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,526,Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour Canon G...,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,636,Mémoire RAM 8Go DDR3 1600 Mhz Pc Portable,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,27,Câble - HDMI - HD - Haute Vitesse / Ethernet - V1.4 4K 3D - 5 M - Noir,0.002,0.2,100.0
954,Hp Cartouche D'encre 305 Noir,278,Multi HUB Splitter D'extension USB 3.0 à Haute Vitesse 4 Ports USB 3.0...,0.002,0.2,100.0
954,Hp Cartouche D'encre 305 Noir,879,Canon Scanner Canon CanoScan LiDE 400,0.002,0.2,100.0
911,Ola Cartouche D'encre Toner Compatible 19A Tambour D'Imagerie Laserjet...,560,Canon Imprimante Multifonction Couleur - G3410 / 3411 / 3416 - Grande ...,0.002,1.0,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,729,Epson Ruban Matriciel Epson LX-350 - LX350,0.002,0.2,100.0
628,TOPLINK Câble Réseaux Cat6 20 Mètres RJ45 / RJ-45,1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
432,Lexar Disque dur SSD - M2 - NVME - 500GB - NM610,1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
449,Hp Imprimante Multifonction Laser Couleur HP 179fnw (4ZB97A) - 4en 1,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
839,Cable HDMI HDTV - Audio/Video - 3metres,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
526,Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour Canon G...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
636,Mémoire RAM 8Go DDR3 1600 Mhz Pc Portable,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
27,Câble - HDMI - HD - Haute Vitesse / Ethernet - V1.4 4K 3D - 5 M - Noir,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,628,TOPLINK Câble Réseaux Cat6 20 Mètres RJ45 / RJ-45,0.002,0.2,100.0
1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,610,Hp Cartouche d'encre 938 Noir pour 9730 - 9720,0.002,0.2,100.0
1201,Cartouche D'Encre Toner 106A / 1000 Pages - Noir,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
1107,Lenovo Chargeur Lenovo Type-C 65 Watt - Noir,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
180,Hifinit Souris Sans Fil Rechargeable 2.4G - Argent,949,Disque SSD Kingssd 512Gb Haute Vitesse,0.002,0.2,100.0
1006,KingSsd Disque Dur Ssd 512Gb,560,Canon Imprimante Multifonction Couleur - G3410 / 3411 / 3416 - Grande ...,0.002,1.0,100.0
328,Hp Laptop 15-fq - Intel Celeron - 4GB RAM - 512GB SSD - Dual Core - Éc...,560,Canon Imprimante Multifonction Couleur - G3410 / 3411 / 3416 - Grande ...,0.002,1.0,100.0
911,Ola Cartouche D'encre Toner Compatible 19A Tambour D'Imagerie Laserjet...,560,Canon Imprimante Multifonction Couleur - G3410 / 3411 / 3416 - Grande ...,0.002,1.0,100.0
942,SSD M2 SATA 512Go NGFF Haute Vitesse,397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,0.002,1.0,100.0
395,2 Bouteilles D'encre Noir Compatible Canon GI-490 G1400 G1800 G2400 G2...,758,Mini Imprimante Portable Printer User Manuel PT-260,0.002,1.0,100.0
1,GUEETON Clé USB OTG en métal 128 Go étanche avec embossage 3D,758,Mini Imprimante Portable Printer User Manuel PT-260,0.002,1.0,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,449,Hp Imprimante Multifonction Laser Couleur HP 179fnw (4ZB97A) - 4en 1,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,839,Cable HDMI HDTV - Audio/Video - 3metres,0.002,0.2,100.0
560,Canon Imprimante Multifonction Couleur - G3410 / 3411 / 3416 - Grande ...,911,Ola Cartouche D'encre Toner Compatible 19A Tambour D'Imagerie Laserjet...,0.002,0.2,100.0
1168,Adaptateur DisplayPort (DP) Vers HDMI Câble Convertisseur Avec Audio -...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
1204,Batterie Ordinateur Portable R470 Compatible Samsung R470 R470H R478 R...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
758,Mini Imprimante Portable Printer User Manuel PT-260,395,2 Bouteilles D'encre Noir Compatible Canon GI-490 G1400 G1800 G2400 G2...,0.002,0.2,100.0
758,Mini Imprimante Portable Printer User Manuel PT-260,1,GUEETON Clé USB OTG en métal 128 Go étanche avec embossage 3D,0.002,0.2,100.0
560,Canon Imprimante Multifonction Couleur - G3410 / 3411 / 3416 - Grande ...,328,Hp Laptop 15-fq - Intel Celeron - 4GB RAM - 512GB SSD - Dual Core - Éc...,0.002,0.2,100.0
560,Canon Imprimante Multifonction Couleur - G3410 / 3411 / 3416 - Grande ...,911,Ola Cartouche D'encre Toner Compatible 19A Tambour D'Imagerie Laserjet...,0.002,0.2,100.0
383,ANTHO Splitter - duplicateur d'image HDMI 1 entrées vers 2 sorties - H...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
628,TOPLINK Câble Réseaux Cat6 20 Mètres RJ45 / RJ-45,1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
610,Hp Cartouche d'encre 938 Noir pour 9730 - 9720,1151,Antenne Tnt Kenesonic Uhf 20-E - Argent,0.002,1.0,100.0
758,Mini Imprimante Portable Printer User Manuel PT-260,4,GUEETON Souris Sans Fil Rechargeable 2.4G,0.002,0.2,100.0
758,Mini Imprimante Portable Printer User Manuel PT-260,1106,"Clavier AZERTY Pour Ordinateur Portable HP 450 ( G1, G2 )",0.002,0.2,100.0
813,DELL Chargeur De PC Del 19.5V 3.34A (7450) Gros Bout + Câble,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
133,Présentateur De Page PPT Multifonctionnel Présentateur De Page Laser 2...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
138,Lenovo - V15-G4 - Dualcore - 8 / 256 Go SSD - Windows 11 - Noir - Gara...,758,Mini Imprimante Portable Printer User Manuel PT-260,0.002,1.0,100.0
1106,"Clavier AZERTY Pour Ordinateur Portable HP 450 ( G1, G2 )",758,Mini Imprimante Portable Printer User Manuel PT-260,0.002,1.0,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,526,Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour Canon G...,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,636,Mémoire RAM 8Go DDR3 1600 Mhz Pc Portable,0.002,0.2,100.0
278,Multi HUB Splitter D'extension USB 3.0 à Haute Vitesse 4 Ports USB 3.0...,954,Hp Cartouche D'encre 305 Noir,0.002,1.0,100.0
879,Canon Scanner Canon CanoScan LiDE 400,954,Hp Cartouche D'encre 305 Noir,0.002,1.0,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,1168,Adaptateur DisplayPort (DP) Vers HDMI Câble Convertisseur Avec Audio -...,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,1204,Batterie Ordinateur Portable R470 Compatible Samsung R470 R470H R478 R...,0.002,0.2,100.0
758,Mini Imprimante Portable Printer User Manuel PT-260,138,Lenovo - V15-G4 - Dualcore - 8 / 256 Go SSD - Windows 11 - Noir - Gara...,0.002,0.2,100.0
758,Mini Imprimante Portable Printer User Manuel PT-260,1106,"Clavier AZERTY Pour Ordinateur Portable HP 450 ( G1, G2 )",0.002,0.2,100.0
813,DELL Chargeur De PC Del 19.5V 3.34A (7450) Gros Bout + Câble,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
1137,"Pack Clavier,souris Et Tapis De Souris Gamer Clavier Touches",1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
133,Présentateur De Page PPT Multifonctionnel Présentateur De Page Laser 2...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
1006,KingSsd Disque Dur Ssd 512Gb,560,Canon Imprimante Multifonction Couleur - G3410 / 3411 / 3416 - Grande ...,0.002,1.0,100.0
911,Ola Cartouche D'encre Toner Compatible 19A Tambour D'Imagerie Laserjet...,560,Canon Imprimante Multifonction Couleur - G3410 / 3411 / 3416 - Grande ...,0.002,1.0,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,813,DELL Chargeur De PC Del 19.5V 3.34A (7450) Gros Bout + Câble,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,133,Présentateur De Page PPT Multifonctionnel Présentateur De Page Laser 2...,0.002,0.2,100.0
560,Canon Imprimante Multifonction Couleur - G3410 / 3411 / 3416 - Grande ...,1006,KingSsd Disque Dur Ssd 512Gb,0.002,0.2,100.0
560,Canon Imprimante Multifonction Couleur - G3410 / 3411 / 3416 - Grande ...,911,Ola Cartouche D'encre Toner Compatible 19A Tambour D'Imagerie Laserjet...,0.002,0.2,100.0
949,Disque SSD Kingssd 512Gb Haute Vitesse,180,Hifinit Souris Sans Fil Rechargeable 2.4G - Argent,0.002,1.0,100.0
729,Epson Ruban Matriciel Epson LX-350 - LX350,104,Tapis De Souris Noir 22*18*0.15cm-Noir,0.002,1.0,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,942,SSD M2 SATA 512Go NGFF Haute Vitesse,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,185,T-Wolf TF800 Combo De Jeu En Quatre Pièces,0.002,0.2,100.0
104,Tapis De Souris Noir 22*18*0.15cm-Noir,215,RichRipple Tablette graphique à écran LCD de 12 pouces - Tampons d'écr...,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,1168,Adaptateur DisplayPort (DP) Vers HDMI Câble Convertisseur Avec Audio -...,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,1204,Batterie Ordinateur Portable R470 Compatible Samsung R470 R470H R478 R...,0.002,0.2,100.0
1164,Tapis Souris Gel Avec Repose Poignet En Latex,383,ANTHO Splitter - duplicateur d'image HDMI 1 entrées vers 2 sorties - H...,0.002,0.2,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,765,Canon Cartouche D'encre - GI 490 PGBK - Noir/Black - Pour G2411 - G341...,0.002,0.2,100.0
397,TOPLINK Câble HDMI 5Mètres M/M HD 1080P 3D - Noir / Vert,1222,Batterie Ordinateur Portable DELL E6400 E6410 E6500 E6510 - Argent,0.002,0.2,100.0
208,Encre d'imprimante compatible Canon pixma couleur rouge-jaune-bleu-noi...,758,Mini Imprimante Portable Printer User Manuel PT-260,0.002,1.0,100.0
1091,Disque Dur SSD KingSsd 256GB,758,Mini Imprimante Portable Printer User Manuel PT-260,0.002,1.0,100.0
1168,Adaptateur DisplayPort (DP) Vers HDMI Câble Convertisseur Avec Audio -...,1164,Tapis Souris Gel Avec Repose Poignet En Latex,0.002,1.0,100.0
